시도,시군구,행정구역명,행정동(행정기관명),법정동,행정구역분류,행정기관코드,행정기관 생성일,법정동코드,행정동 영문명칭
전라남도,화순군,도암면,도암면,지월리,3637037,4679037000,19880423,4679037027,Doam-myeon
전라남도,화순군,도암면,도암면,등광리,3637037,4679037000,19880423,4679037028,Doam-myeon
전라남도,화순군,도암면,도암면,대초리,3637037,4679037000,19880423,4679037029,Doam-myeon
전라남도,화순군,도암면,도암면,용강리,3637037,4679037000,19880423,4679037030,Doam-myeon
전라남도,화순군,도암면,도암면,호암리,3637037,4679037000,19880423,4679037031,Doam-myeon
전라남도,화순군,도암면,도암면,우치리,3637037,4679037000,19880423,4679037032,Doam-myeon
전라남도,화순군,도암면,도암면,봉하리,3637037,4679037000,19880423,4679037033,Doam-myeon
전라남도,화순군,도암면,도암면,왕정리,3637037,4679037000,19880423,4679037034,Doam-myeon
전라남도,화순군,도암면,도암면,행산리,3637037,4679037000,19880423,4679037035,Doam-myeon
전라남도,화순군,이서면,이서면,이서면,3637038,4679038000,19880423,4679038000,Iseo-myeon
전라남도,화순군,이서면,이서면,서리,3637038,4679038000,19880423,4679038021,Iseo-myeon
전라남도,화순군,이서면,이서면,월산리,3637038,4679038000,19880423,4679038022,Iseo-myeon
전라남도,화순군,이서면,이서면,보산리,3637038,4679038000,19880423,4679038023,Iseo-myeon
전라남도,화순군,이서면,이서면,장학리,3637038,4679038000,19880423,4679038024,Iseo-myeon
전라남도,화순군,이서면,이서면,창랑리,3637038,4679038000,19880423,4679038025,Iseo-myeon
전라남도,화순군,이서면,이서면,도석리,3637038,4679038000,19880423,4679038026,Iseo-myeon
전라남도,화순군,이서면,이서면,야사리,3637038,4679038000,19880423,4679038027,Iseo-myeon
전라남도,화순군,이서면,이서면,보월리,3637038,4679038000,19880423,4679038028,Iseo-myeon
전라남도,화순군,이서면,이서면,인계리,3637038,4679038000,19880423,4679038029,Iseo-myeon
전라남도,화순군,이서면,이서면,영평리,3637038,4679038000,19880423,4679038030,Iseo-myeon
전라남도,화순군,이서면,이서면,안심리,3637038,4679038000,19880423,4679038031,Iseo-myeon
전라남도,화순군,이서면,이서면,갈두리,3637038,4679038000,19880423,4679038032,Iseo-myeon
전라남도,화순군,북면,북면,북면,3637039,4679039000,19880423,4679039000,Buk-myeon
전라남도,화순군,북면,북면,임곡리,3637039,4679039000,19880423,4679039021,Buk-myeon
전라남도,화순군,북면,북면,옥리,3637039,4679039000,19880423,4679039022,Buk-myeon
전라남도,화순군,북면,북면,서유리,3637039,4679039000,19880423,4679039023,Buk-myeon
전라남도,화순군,북면,북면,맹리,3637039,4679039000,19880423,4679039024,Buk-myeon
전라남도,화순군,북면,북면,남치리,3637039,4679039000,19880423,4679039025,Buk-myeon
전라남도,화순군,북면,북면,원리,3637039,4679039000,19880423,4679039026,Buk-myeon
전라남도,화순군,북면,북면,송단리,3637039,4679039000,19880423,4679039027,Buk-myeon
전라남도,화순군,북면,북면,방리,3637039,4679039000,19880423,4679039028,Buk-myeon
전라남도,화순군,북면,북면,노기리,3637039,4679039000,19880423,4679039029,Buk-myeon
전라남도,화순군,북면,북면,이천리,3637039,4679039000,19880423,4679039030,Buk-myeon
전라남도,화순군,북면,북면,길성리,3637039,4679039000,19880423,4679039031,Buk-myeon
전라남도,화순군,북면,북면,와천리,3637039,4679039000,19880423,4679039032,Buk-myeon
전라남도,화순군,북면,북면,다곡리,3637039,4679039000,19880423,4679039033,Buk-myeon
전라남도,화순군,북면,북면,수리,3637039,4679039000,19880423,4679039034,Buk-myeon
전라남도,화순군,북면,북면,노치리,3637039,4679039000,19880423,4679039035,Buk-myeon
전라남도,화순군,북면,북면,용곡리,3637039,4679039000,19880423,4679039036,Buk-myeon
전라남도,화순군,동복면,동복면,동복면,3637040,4679040000,19880423,4679040000,Dongbok-myeon
전라남도,화순군,동복면,동복면,독상리,3637040,4679040000,19880423,4679040021,Dongbok-myeon
전라남도,화순군,동복면,동복면,칠정리,3637040,4679040000,19880423,4679040022,Dongbok-myeon
전라남도,화순군,동복면,동복면,천변리,3637040,4679040000,19880423,4679040023,Dongbok-myeon
전라남도,화순군,동복면,동복면,유천리,3637040,4679040000,19880423,4679040024,Dongbok-myeon
전라남도,화순군,동복면,동복면,신율리,3637040,4679040000,19880423,4679040025,Dongbok-myeon
전라남도,화순군,동복면,동복면,가수리,3637040,4679040000,19880423,4679040026,Dongbok-myeon
전라남도,화순군,동복면,동복면,안성리,3637040,4679040000,19880423,4679040027,Dongbok-myeon
전라남도,화순군,동복면,동복면,연월리,3637040,4679040000,19880423,4679040028,Dongbok-myeon
전라남도,화순군,동복면,동복면,읍애리,3637040,4679040000,19880423,4679040029,Dongbok-myeon
전라남도,화순군,동복면,동복면,연둔리,3637040,4679040000,19880423,4679040030,Dongbok-myeon
전라남도,화순군,동복면,동복면,구암리,3637040,4679040000,19880423,4679040031,Dongbok-myeon
전라남도,화순군,동복면,동복면,한천리,3637040,4679040000,19880423,4679040032,Dongbok-myeon
전라남도,화순군,남면,남면,남면,3637041,4679041000,19880423,4679041000,Nam-myeon
전라남도,화순군,남면,남면,사평리,3637041,4679041000,19880423,4679041021,Nam-myeon
전라남도,화순군,남면,남면,대곡리,3637041,4679041000,19880423,4679041022,Nam-myeon
전라남도,화순군,남면,남면,검산리,3637041,4679041000,19880423,4679041023,Nam-myeon
전라남도,화순군,남면,남면,운산리,3637041,4679041000,19880423,4679041024,Nam-myeon
전라남도,화순군,남면,남면,원리,3637041,4679041000,19880423,4679041025,Nam-myeon
전라남도,화순군,남면,남면,벽송리,3637041,4679041000,19880423,4679041026,Nam-myeon
전라남도,화순군,남면,남면,장전리,3637041,4679041000,19880423,4679041027,Nam-myeon
전라남도,화순군,남면,남면,절산리,3637041,4679041000,19880423,4679041028,Nam-myeon
전라남도,화순군,남면,남면,사수리,3637041,4679041000,19880423,4679041029,Nam-myeon
전라남도,화순군,남면,남면,주산리,3637041,4679041000,19880423,4679041030,Nam-myeon
전라남도,화순군,남면,남면,복교리,3637041,4679041000,19880423,4679041031,Nam-myeon
전라남도,화순군,남면,남면,남계리,3637041,4679041000,19880423,4679041032,Nam-myeon
전라남도,화순군,남면,남면,유마리,3637041,4679041000,19880423,4679041033,Nam-myeon
전라남도,화순군,남면,남면,다산리,3637041,4679041000,19880423,4679041034,Nam-myeon
전라남도,화순군,남면,남면,용리,3637041,4679041000,19880423,4679041035,Nam-myeon
전라남도,화순군,남면,남면,내리,3637041,4679041000,19880423,4679041036,Nam-myeon
전라남도,화순군,동면,동면,동면,3637042,4679042000,19880423,4679042000,Dong-myeon
전라남도,화순군,동면,동면,백용리,3637042,4679042000,19880423,4679042021,Dong-myeon
전라남도,화순군,동면,동면,언도리,3637042,4679042000,19880423,4679042022,Dong-myeon
전라남도,화순군,동면,동면,서성리,3637042,4679042000,19880423,4679042023,Dong-myeon
전라남도,화순군,동면,동면,국동리,3637042,4679042000,19880423,4679042024,Dong-myeon
전라남도,화순군,동면,동면,청궁리,3637042,4679042000,19880423,4679042025,Dong-myeon
전라남도,화순군,동면,동면,마산리,3637042,4679042000,19880423,4679042026,Dong-myeon
전라남도,화순군,동면,동면,무포리,3637042,4679042000,19880423,4679042027,Dong-myeon
전라남도,화순군,동면,동면,경치리,3637042,4679042000,19880423,4679042028,Dong-myeon
전라남도,화순군,동면,동면,복암리,3637042,4679042000,19880423,4679042029,Dong-myeon
전라남도,화순군,동면,동면,오동리,3637042,4679042000,19880423,4679042030,Dong-myeon
전라남도,화순군,동면,동면,천덕리,3637042,4679042000,19880423,4679042031,Dong-myeon
전라남도,화순군,동면,동면,장동리,3637042,4679042000,19880423,4679042032,Dong-myeon
전라남도,화순군,동면,동면,운농리,3637042,4679042000,19880423,4679042033,Dong-myeon
전라남도,화순군,동면,동면,옥호리,3637042,4679042000,19880423,4679042034,Dong-myeon
전라남도,화순군,동면,동면,대포리,3637042,4679042000,19880423,4679042035,Dong-myeon
전라남도,장흥군,장흥군,장흥군,장흥군,36380,4680000000,19880423,4680000000,Jangheung-gun
전라남도,장흥군,장흥읍,장흥읍,장흥읍,3638011,4680025000,19880423,4680025000,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,동동리,3638011,4680025000,19880423,4680025021,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,남동리,3638011,4680025000,19880423,4680025022,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,기양리,3638011,4680025000,19880423,4680025023,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,예양리,3638011,4680025000,19880423,4680025024,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,남외리,3638011,4680025000,19880423,4680025025,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,교촌리,3638011,4680025000,19880423,4680025026,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,충열리,3638011,4680025000,19880423,4680025027,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,순지리,3638011,4680025000,19880423,4680025028,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,성불리,3638011,4680025000,19880423,4680025029,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,사안리,3638011,4680025000,19880423,4680025030,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,영전리,3638011,4680025000,19880423,4680025031,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,송암리,3638011,4680025000,19880423,4680025032,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,평장리,3638011,4680025000,19880423,4680025033,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,덕제리,3638011,4680025000,19880423,4680025034,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,평화리,3638011,4680025000,19880423,4680025035,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,건산리,3638011,4680025000,19880423,4680025037,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,향양리,3638011,4680025000,19880423,4680025038,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,삼산리,3638011,4680025000,19880423,4680025039,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,금산리,3638011,4680025000,19880423,4680025040,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,해당리,3638011,4680025000,19880423,4680025041,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,상리,3638011,4680025000,19880423,4680025042,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,축내리,3638011,4680025000,19880423,4680025043,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,관덕리,3638011,4680025000,19880423,4680025044,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,원도리,3638011,4680025000,19880423,4680025045,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,행원리,3638011,4680025000,19880423,4680025046,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,연산리,3638011,4680025000,19880423,4680025047,Jangheung-eup
전라남도,장흥군,장흥읍,장흥읍,우산리,3638011,4680025000,19880423,4680025048,Jangheung-eup
전라남도,장흥군,관산읍,관산읍,관산읍,3638012,4680025300,19880423,4680025300,Gwansan-eup
전라남도,장흥군,관산읍,관산읍,남송리,3638012,4680025300,19880423,4680025321,Gwansan-eup
전라남도,장흥군,관산읍,관산읍,성산리,3638012,4680025300,19880423,4680025322,Gwansan-eup
전라남도,장흥군,관산읍,관산읍,부평리,3638012,4680025300,19880423,4680025323,Gwansan-eup
전라남도,장흥군,관산읍,관산읍,농안리,3638012,4680025300,19880423,4680025324,Gwansan-eup
전라남도,장흥군,관산읍,관산읍,용전리,3638012,4680025300,19880423,4680025325,Gwansan-eup
전라남도,장흥군,관산읍,관산읍,옥당리,3638012,4680025300,19880423,4680025326,Gwansan-eup
전라남도,장흥군,관산읍,관산읍,죽교리,3638012,4680025300,19880423,4680025327,Gwansan-eup
전라남도,장흥군,관산읍,관산읍,방촌리,3638012,4680025300,19880423,4680025328,Gwansan-eup
전라남도,장흥군,관산읍,관산읍,송촌리,3638012,4680025300,19880423,4680025329,Gwansan-eup
전라남도,장흥군,관산읍,관산읍,지정리,3638012,4680025300,19880423,4680025330,Gwansan-eup
전라남도,장흥군,관산읍,관산읍,신동리,3638012,4680025300,19880423,4680025331,Gwansan-eup
전라남도,장흥군,관산읍,관산읍,삼산리,3638012,4680025300,19880423,4680025332,Gwansan-eup
전라남도,장흥군,관산읍,관산읍,외동리,3638012,4680025300,19880423,4680025333,Gwansan-eup
전라남도,장흥군,관산읍,관산읍,하발리,3638012,4680025300,19880423,4680025334,Gwansan-eup
전라남도,장흥군,관산읍,관산읍,죽청리,3638012,4680025300,19880423,4680025335,Gwansan-eup
전라남도,장흥군,관산읍,관산읍,고마리,3638012,4680025300,19880423,4680025336,Gwansan-eup
전라남도,장흥군,대덕읍,대덕읍,대덕읍,3638013,4680025600,19880423,4680025600,Daedeok-eup
전라남도,장흥군,대덕읍,대덕읍,연지리,3638013,4680025600,19880423,4680025621,Daedeok-eup
전라남도,장흥군,대덕읍,대덕읍,연정리,3638013,4680025600,19880423,4680025622,Daedeok-eup
전라남도,장흥군,대덕읍,대덕읍,신월리,3638013,4680025600,19880423,4680025623,Daedeok-eup
전라남도,장흥군,대덕읍,대덕읍,도청리,3638013,4680025600,19880423,4680025624,Daedeok-eup
전라남도,장흥군,대덕읍,대덕읍,잠두리,3638013,4680025600,19880423,4680025625,Daedeok-eup
전라남도,장흥군,대덕읍,대덕읍,신리,3638013,4680025600,19880423,4680025626,Daedeok-eup
전라남도,장흥군,대덕읍,대덕읍,분토리,3638013,4680025600,19880423,4680025627,Daedeok-eup
전라남도,장흥군,대덕읍,대덕읍,옹암리,3638013,4680025600,19880423,4680025628,Daedeok-eup
전라남도,장흥군,대덕읍,대덕읍,가학리,3638013,4680025600,19880423,4680025629,Daedeok-eup
전라남도,장흥군,용산면,용산면,용산면,3638031,4680031000,19880423,4680031000,Yongsan-myeon
전라남도,장흥군,용산면,용산면,어산리,3638031,4680031000,19880423,4680031021,Yongsan-myeon
전라남도,장흥군,용산면,용산면,운주리,3638031,4680031000,19880423,4680031022,Yongsan-myeon
전라남도,장흥군,용산면,용산면,접정리,3638031,4680031000,19880423,4680031023,Yongsan-myeon
전라남도,장흥군,용산면,용산면,월송리,3638031,4680031000,19880423,4680031024,Yongsan-myeon
전라남도,장흥군,용산면,용산면,녹원리,3638031,4680031000,19880423,4680031025,Yongsan-myeon
전라남도,장흥군,용산면,용산면,관지리,3638031,4680031000,19880423,4680031026,Yongsan-myeon
전라남도,장흥군,용산면,용산면,상금리,3638031,4680031000,19880423,4680031027,Yongsan-myeon
전라남도,장흥군,용산면,용산면,인암리,3638031,4680031000,19880423,4680031029,Yongsan-myeon
전라남도,장흥군,용산면,용산면,모산리,3638031,4680031000,19880423,4680031030,Yongsan-myeon
전라남도,장흥군,용산면,용산면,계산리,3638031,4680031000,19880423,4680031031,Yongsan-myeon
전라남도,장흥군,용산면,용산면,덕암리,3638031,4680031000,19880423,4680031032,Yongsan-myeon
전라남도,장흥군,용산면,용산면,풍길리,3638031,4680031000,19880423,4680031033,Yongsan-myeon
전라남도,장흥군,용산면,용산면,상발리,3638031,4680031000,19880423,4680031034,Yongsan-myeon
전라남도,장흥군,용산면,용산면,금곡리,3638031,4680031000,19880423,4680031035,Yongsan-myeon
전라남도,장흥군,안양면,안양면,안양면,3638032,4680032000,19880423,4680032000,Anyang-myeon
전라남도,장흥군,안양면,안양면,기산리,3638032,4680032000,19880423,4680032021,Anyang-myeon
전라남도,장흥군,안양면,안양면,비동리,3638032,4680032000,19880423,4680032022,Anyang-myeon
전라남도,장흥군,안양면,안양면,당암리,3638032,4680032000,19880423,4680032023,Anyang-myeon
전라남도,장흥군,안양면,안양면,운흥리,3638032,4680032000,19880423,4680032024,Anyang-myeon
전라남도,장흥군,안양면,안양면,수양리,3638032,4680032000,19880423,4680032025,Anyang-myeon
전라남도,장흥군,안양면,안양면,모령리,3638032,4680032000,19880423,4680032026,Anyang-myeon
전라남도,장흥군,안양면,안양면,지천리,3638032,4680032000,19880423,4680032027,Anyang-myeon
전라남도,장흥군,안양면,안양면,학송리,3638032,4680032000,19880423,4680032028,Anyang-myeon
전라남도,장흥군,안양면,안양면,신촌리,3638032,4680032000,19880423,4680032029,Anyang-myeon
전라남도,장흥군,안양면,안양면,수락리,3638032,4680032000,19880423,4680032030,Anyang-myeon
전라남도,장흥군,안양면,안양면,수문리,3638032,4680032000,19880423,4680032031,Anyang-myeon
전라남도,장흥군,안양면,안양면,사촌리,3638032,4680032000,19880423,4680032032,Anyang-myeon
전라남도,장흥군,안양면,안양면,해창리,3638032,4680032000,19880423,4680032033,Anyang-myeon
전라남도,장흥군,장동면,장동면,장동면,3638033,4680033000,19880423,4680033000,Jangdong-myeon
전라남도,장흥군,장동면,장동면,봉동리,3638033,4680033000,19880423,4680033021,Jangdong-myeon
전라남도,장흥군,장동면,장동면,조양리,3638033,4680033000,19880423,4680033022,Jangdong-myeon
전라남도,장흥군,장동면,장동면,배산리,3638033,4680033000,19880423,4680033023,Jangdong-myeon
전라남도,장흥군,장동면,장동면,반산리,3638033,4680033000,19880423,4680033024,Jangdong-myeon
전라남도,장흥군,장동면,장동면,북교리,3638033,4680033000,19880423,4680033025,Jangdong-myeon
전라남도,장흥군,장동면,장동면,만년리,3638033,4680033000,19880423,4680033026,Jangdong-myeon
전라남도,장흥군,장동면,장동면,하산리,3638033,4680033000,19880423,4680033027,Jangdong-myeon
전라남도,장흥군,장동면,장동면,용곡리,3638033,4680033000,19880423,4680033028,Jangdong-myeon
전라남도,장흥군,장평면,장평면,장평면,3638034,4680034000,19880423,4680034000,Jangpyeong-myeon
전라남도,장흥군,장평면,장평면,용강리,3638034,4680034000,19880423,4680034021,Jangpyeong-myeon
전라남도,장흥군,장평면,장평면,등촌리,3638034,4680034000,19880423,4680034022,Jangpyeong-myeon
전라남도,장흥군,장평면,장평면,양촌리,3638034,4680034000,19880423,4680034023,Jangpyeong-myeon
전라남도,장흥군,장평면,장평면,축내리,3638034,4680034000,19880423,4680034024,Jangpyeong-myeon
전라남도,장흥군,장평면,장평면,제산리,3638034,4680034000,19880423,4680034025,Jangpyeong-myeon
전라남도,장흥군,장평면,장평면,봉림리,3638034,4680034000,19880423,4680034026,Jangpyeong-myeon
전라남도,장흥군,장평면,장평면,우산리,3638034,4680034000,19880423,4680034027,Jangpyeong-myeon
전라남도,장흥군,장평면,장평면,병동리,3638034,4680034000,19880423,4680034028,Jangpyeong-myeon
전라남도,장흥군,장평면,장평면,청용리,3638034,4680034000,19880423,4680034029,Jangpyeong-myeon
전라남도,장흥군,장평면,장평면,기동리,3638034,4680034000,19880423,4680034030,Jangpyeong-myeon
전라남도,장흥군,장평면,장평면,선정리,3638034,4680034000,19880423,4680034031,Jangpyeong-myeon
전라남도,장흥군,장평면,장평면,녹양리,3638034,4680034000,19880423,4680034032,Jangpyeong-myeon
전라남도,장흥군,장평면,장평면,임리,3638034,4680034000,19880423,4680034033,Jangpyeong-myeon
전라남도,장흥군,장평면,장평면,내동리,3638034,4680034000,19880423,4680034034,Jangpyeong-myeon
전라남도,장흥군,장평면,장평면,어곡리,3638034,4680034000,19880423,4680034035,Jangpyeong-myeon
전라남도,장흥군,장평면,장평면,복흥리,3638034,4680034000,19880423,4680034036,Jangpyeong-myeon
전라남도,장흥군,장평면,장평면,진산리,3638034,4680034000,19880423,4680034037,Jangpyeong-myeon
전라남도,장흥군,장평면,장평면,두봉리,3638034,4680034000,19880423,4680034038,Jangpyeong-myeon
전라남도,장흥군,장평면,장평면,광평리,3638034,4680034000,19880423,4680034039,Jangpyeong-myeon
전라남도,장흥군,유치면,유치면,유치면,3638035,4680035000,19880423,4680035000,Yuchi-myeon
전라남도,장흥군,유치면,유치면,대리,3638035,4680035000,19880423,4680035021,Yuchi-myeon
전라남도,장흥군,유치면,유치면,오복리,3638035,4680035000,19880423,4680035022,Yuchi-myeon
전라남도,장흥군,유치면,유치면,신월리,3638035,4680035000,19880423,4680035023,Yuchi-myeon
전라남도,장흥군,유치면,유치면,단산리,3638035,4680035000,19880423,4680035024,Yuchi-myeon
전라남도,장흥군,유치면,유치면,늑용리,3638035,4680035000,19880423,4680035025,Yuchi-myeon
전라남도,장흥군,유치면,유치면,송정리,3638035,4680035000,19880423,4680035026,Yuchi-myeon
전라남도,장흥군,유치면,유치면,신풍리,3638035,4680035000,19880423,4680035027,Yuchi-myeon
전라남도,장흥군,유치면,유치면,조양리,3638035,4680035000,19880423,4680035028,Yuchi-myeon
전라남도,장흥군,유치면,유치면,반월리,3638035,4680035000,19880423,4680035029,Yuchi-myeon
전라남도,장흥군,유치면,유치면,관동리,3638035,4680035000,19880423,4680035030,Yuchi-myeon
전라남도,장흥군,유치면,유치면,용문리,3638035,4680035000,19880423,4680035031,Yuchi-myeon
전라남도,장흥군,유치면,유치면,봉덕리,3638035,4680035000,19880423,4680035032,Yuchi-myeon
전라남도,장흥군,유치면,유치면,대천리,3638035,4680035000,19880423,4680035033,Yuchi-myeon
전라남도,장흥군,유치면,유치면,운월리,3638035,4680035000,19880423,4680035034,Yuchi-myeon
전라남도,장흥군,유치면,유치면,덕산리,3638035,4680035000,19880423,4680035035,Yuchi-myeon
전라남도,장흥군,유치면,유치면,원등리,3638035,4680035000,19880423,4680035036,Yuchi-myeon
전라남도,장흥군,부산면,부산면,부산면,3638036,4680036000,19880423,4680036000,Busan-myeon
전라남도,장흥군,부산면,부산면,내안리,3638036,4680036000,19880423,4680036021,Busan-myeon
전라남도,장흥군,부산면,부산면,구룡리,3638036,4680036000,19880423,4680036022,Busan-myeon
전라남도,장흥군,부산면,부산면,유량리,3638036,4680036000,19880423,4680036023,Busan-myeon
전라남도,장흥군,부산면,부산면,지천리,3638036,4680036000,19880423,4680036024,Busan-myeon
전라남도,장흥군,부산면,부산면,용반리,3638036,4680036000,19880423,4680036025,Busan-myeon
전라남도,장흥군,부산면,부산면,금자리,3638036,4680036000,19880423,4680036026,Busan-myeon
전라남도,장흥군,부산면,부산면,호계리,3638036,4680036000,19880423,4680036027,Busan-myeon
전라남도,장흥군,부산면,부산면,기동리,3638036,4680036000,19880423,4680036028,Busan-myeon
전라남도,장흥군,부산면,부산면,부춘리,3638036,4680036000,19880423,4680036029,Busan-myeon
전라남도,장흥군,회진면,회진면,회진면,3638037,4680037000,19880423,4680037000,Hoejin-myeon
전라남도,장흥군,회진면,회진면,진목리,3638037,4680037000,19880423,4680037021,Hoejin-myeon
전라남도,장흥군,회진면,회진면,회진리,3638037,4680037000,19880423,4680037022,Hoejin-myeon
전라남도,장흥군,회진면,회진면,덕산리,3638037,4680037000,19880423,4680037023,Hoejin-myeon
전라남도,장흥군,회진면,회진면,신상리,3638037,4680037000,19880423,4680037024,Hoejin-myeon
전라남도,장흥군,회진면,회진면,대리,3638037,4680037000,19880423,4680037025,Hoejin-myeon
전라남도,강진군,강진군,강진군,강진군,36390,4681000000,19880423,4681000000,Gangjin-gun
전라남도,강진군,강진읍,강진읍,강진읍,3639011,4681025000,19880423,4681025000,Gangjin-eup
전라남도,강진군,강진읍,강진읍,동성리,3639011,4681025000,19880423,4681025021,Gangjin-eup
전라남도,강진군,강진읍,강진읍,남성리,3639011,4681025000,19880423,4681025022,Gangjin-eup
전라남도,강진군,강진읍,강진읍,서성리,3639011,4681025000,19880423,4681025023,Gangjin-eup
전라남도,강진군,강진읍,강진읍,교촌리,3639011,4681025000,19880423,4681025024,Gangjin-eup
전라남도,강진군,강진읍,강진읍,목리,3639011,4681025000,19880423,4681025025,Gangjin-eup
전라남도,강진군,강진읍,강진읍,평동리,3639011,4681025000,19880423,4681025026,Gangjin-eup
전라남도,강진군,강진읍,강진읍,남포리,3639011,4681025000,19880423,4681025027,Gangjin-eup
전라남도,강진군,강진읍,강진읍,학명리,3639011,4681025000,19880423,4681025028,Gangjin-eup
전라남도,강진군,강진읍,강진읍,영파리,3639011,4681025000,19880423,4681025029,Gangjin-eup
전라남도,강진군,강진읍,강진읍,임천리,3639011,4681025000,19880423,4681025030,Gangjin-eup
전라남도,강진군,강진읍,강진읍,덕남리,3639011,4681025000,19880423,4681025031,Gangjin-eup
전라남도,강진군,강진읍,강진읍,송전리,3639011,4681025000,19880423,4681025032,Gangjin-eup
전라남도,강진군,강진읍,강진읍,송덕리,3639011,4681025000,19880423,4681025033,Gangjin-eup
전라남도,강진군,강진읍,강진읍,춘전리,3639011,4681025000,19880423,4681025034,Gangjin-eup
전라남도,강진군,강진읍,강진읍,서산리,3639011,4681025000,19880423,4681025035,Gangjin-eup
전라남도,강진군,군동면,군동면,군동면,3639031,4681031000,19880423,4681031000,Gundong-myeon
전라남도,강진군,군동면,군동면,파산리,3639031,4681031000,19880423,4681031021,Gundong-myeon
전라남도,강진군,군동면,군동면,호계리,3639031,4681031000,19880423,4681031022,Gundong-myeon
전라남도,강진군,군동면,군동면,라천리,3639031,4681031000,19880423,4681031023,Gundong-myeon
전라남도,강진군,군동면,군동면,금강리,3639031,4681031000,19880423,4681031024,Gundong-myeon
전라남도,강진군,군동면,군동면,화산리,3639031,4681031000,19880423,4681031025,Gundong-myeon
전라남도,강진군,군동면,군동면,용소리,3639031,4681031000,19880423,4681031026,Gundong-myeon
전라남도,강진군,군동면,군동면,풍동리,3639031,4681031000,19880423,4681031027,Gundong-myeon
전라남도,강진군,군동면,군동면,장산리,3639031,4681031000,19880423,4681031028,Gundong-myeon
전라남도,강진군,군동면,군동면,덕천리,3639031,4681031000,19880423,4681031029,Gundong-myeon
전라남도,강진군,군동면,군동면,석교리,3639031,4681031000,19880423,4681031030,Gundong-myeon
전라남도,강진군,군동면,군동면,쌍덕리,3639031,4681031000,19880423,4681031031,Gundong-myeon
전라남도,강진군,군동면,군동면,금사리,3639031,4681031000,19880423,4681031032,Gundong-myeon
전라남도,강진군,군동면,군동면,삼신리,3639031,4681031000,19880423,4681031033,Gundong-myeon
전라남도,강진군,칠량면,칠량면,칠량면,3639032,4681032000,19880423,4681032000,Chillyang-myeon
전라남도,강진군,칠량면,칠량면,송로리,3639032,4681032000,19880423,4681032021,Chillyang-myeon
전라남도,강진군,칠량면,칠량면,동백리,3639032,4681032000,19880423,4681032022,Chillyang-myeon
전라남도,강진군,칠량면,칠량면,영동리,3639032,4681032000,19880423,4681032023,Chillyang-myeon
전라남도,강진군,칠량면,칠량면,현평리,3639032,4681032000,19880423,4681032024,Chillyang-myeon
전라남도,강진군,칠량면,칠량면,봉황리,3639032,4681032000,19880423,4681032025,Chillyang-myeon
전라남도,강진군,칠량면,칠량면,영복리,3639032,4681032000,19880423,4681032026,Chillyang-myeon
전라남도,강진군,칠량면,칠량면,송정리,3639032,4681032000,19880423,4681032027,Chillyang-myeon
전라남도,강진군,칠량면,칠량면,삼흥리,3639032,4681032000,19880423,4681032028,Chillyang-myeon
전라남도,강진군,칠량면,칠량면,단월리,3639032,4681032000,19880423,4681032029,Chillyang-myeon
전라남도,강진군,칠량면,칠량면,명주리,3639032,4681032000,19880423,4681032030,Chillyang-myeon
전라남도,강진군,칠량면,칠량면,흥학리,3639032,4681032000,19880423,4681032031,Chillyang-myeon
전라남도,강진군,칠량면,칠량면,장계리,3639032,4681032000,19880423,4681032032,Chillyang-myeon
전라남도,강진군,대구면,대구면,대구면,3639033,4681033000,19880423,4681033000,Daegu-myeon
전라남도,강진군,대구면,대구면,수동리,3639033,4681033000,19880423,4681033021,Daegu-myeon
전라남도,강진군,대구면,대구면,사당리,3639033,4681033000,19880423,4681033022,Daegu-myeon
전라남도,강진군,대구면,대구면,용운리,3639033,4681033000,19880423,4681033023,Daegu-myeon
전라남도,강진군,대구면,대구면,계율리,3639033,4681033000,19880423,4681033024,Daegu-myeon
